lh_ROI1;lh_ROI2;lh_ROI3;lh_ROI4;lh_ROI5;lh_ROI6;lh_ROI7;lh_ROI8;lh_ROI9;lh_ROI10;lh_ROI11;lh_ROI12;lh_ROI13;lh_ROI14;lh_ROI15;lh_ROI16;lh_ROI17;rh_ROI1;rh_ROI2;rh_ROI3;rh_ROI4;rh_ROI5;rh_ROI6;rh_ROI7;rh_ROI8;rh_ROI9;rh_ROI10;rh_ROI11;rh_ROI12;rh_ROI13;rh_ROI14;rh_ROI15;rh_ROI16;rh_ROI17
0.32218257;2.027017384;0.104841178;2.053157024;1.27770416;0.147548614;0.498756513;0.54715895;-1.247780679;-0.938850712;-0.472903115;-0.307751737;-0.927087953;-0.621705202;0.766117249;0.05883163;0.267422832;-1.277868477;0.121043097;-0.560366969;-0.039921967;0.305270894;-0.205129447;-0.487934733;0.526810067;-1.839841065;-0.77570144;-1.306072981;-0.11378509;-0.792725792;-0.450524381;1.146967423;0.474537229;0.21849111
0.332407895;0.342481961;-1.302962596;0.189135245;-0.596619551;0.319715403;0.37955975;1.119617907;0.331111403;-0.554557631;-0.703875989;-3.235523151;-1.703360725;-1.126519083;-1.029067624;-1.039062138;-1.432704522;0.274281563;-0.553593005;-1.426894769;-0.137139262;-1.956063295;-1.265220857;-0.227196344;-0.236739789;-0.686893999;-0.072408761;-0.379829853;-3.787290369;-2.368869871;-2.02747395;-0.484689381;-1.681898226;-1.610197509
-0.556299011;-0.135827392;-0.997750778;-1.146764261;-0.049821336;-0.840067408;-1.121353147;0.80581168;-0.589475724;-1.525237835;-0.946685652;-0.826602479;-0.59055649;-0.67472588;-1.579071347;-1.936874257;-2.092460342;-1.114385959;0.142187286;-0.773956891;-0.881777327;0.0666467;-0.305429084;-1.579566356;-0.119216111;-0.611772894;-0.799975528;-0.832279243;-0.880271264;-0.777745131;-0.343245188;-0.595953747;-1.758331574;-2.15908724
-0.002403268;-0.373320676;-0.678142318;0.706371965;-0.536623218;0.401105669;-0.514876186;-1.145567547;-0.401073053;0.078607503;-1.685587458;0.827156239;-0.490284277;0.650967837;-0.212188908;-1.137641006;-0.720433009;-0.383057437;-0.936183077;-0.385373748;1.680732686;0.366055213;-0.001053819;-1.298594835;-2.261705364;-0.524986381;-0.455924233;-1.723885994;0.161455002;-0.237602867;0.267182823;0.342346404;-2.134553751;-1.1895722
1.08022468;1.020647641;-0.256147905;-2.039089981;0.666706286;-0.098017065;0.317301058;-1.338978075;0.518252025;-0.50919947;0.159293363;0.875635606;-0.656997412;-0.450504351;0.740548442;1.790932846;1.529999838;1.029428837;1.956330322;0.157609865;-1.307800503;0.611294696;-1.315532111;1.184999967;-0.110272601;0.323615513;0.215682986;1.14927157;-0.135608621;-1.071478015;-0.658153368;0.700153432;1.362275111;1.280212974
-0.490906752;0.280646327;0.106440955;-1.382267047;-0.832128398;-0.117934858;-0.2770459;0.297348319;-1.287700615;-2.085076555;-1.672622483;-0.583465225;0.853941665;-1.594426518;-0.161559336;-2.162428534;0.011116644;-0.251974744;-0.99794447;0.039594913;-0.009831858;-0.433975768;-0.664821939;0.16777522;-1.059991567;-1.282175479;-1.585158123;-1.707030153;-0.967803949;0.635634945;-1.35313821;-0.315029265;-1.854694061;-0.399812282
1.484386474;0.645896545;0.497046627;0.903327797;-0.666484155;-0.0385787;-1.52196164;0.494993107;0.385125917;-0.359969187;-0.017498629;0.555697467;0.280486289;0.658638416;-0.01207581;0.259397625;0.167826194;0.477770062;0.674106237;-0.35523399;0.431955645;-1.790921447;-1.027451257;-1.419809362;-0.952064285;-0.075055265;0.045356899;-0.974227412;0.085181521;0.146390744;-0.223138771;0.196257499;0.304992045;1.106917952
-0.209646556;0.17541289;0.938228008;0.366571744;0.428318955;1.752227928;0.54686754;0.079219805;1.734859496;1.629089207;0.411845298;1.03640456;0.186645407;1.929252813;0.477810336;0.820139872;1.837493811;1.321148613;0.532249069;1.645822115;0.060469834;0.291625318;1.881460408;1.1843381;0.564390016;1.535097577;1.981739826;1.048899839;0.715173018;0.851540325;1.517724088;0.533498593;0.626393666;1.545250412
0.093643999;1.274385332;0.472082204;0.105570327;-0.558444817;-1.016876758;0.021346304;0.311584705;1.407990552;1.491517544;1.171094064;1.646957484;0.874787093;0.791841733;0.160318304;0.763205188;-0.000541878;0.619806805;2.484387774;1.896621331;0.608408217;1.244437792;0.144005959;-0.065045281;1.270038552;1.233715713;0.62462275;0.836336551;1.37991919;0.358101086;0.972321612;0.078219444;-0.702797149;0.177382843
-1.264453499;0.16521882;1.486983767;-0.557956335;0.808356927;0.852321964;-0.482006855;-1.251505564;-0.218397937;0.243266581;2.649190238;-1.391352678;0.590576985;1.972775844;-0.017240295;0.789957948;-1.146521376;-0.165139054;0.220852415;2.186382788;0.317907969;0.134572378;1.906612538;0.040377456;-0.259037304;-0.02762826;0.097087646;2.479582301;-1.093702108;1.083716596;0.643756847;0.345460985;0.58972079;-1.388034314
-0.352525322;-0.291694724;0.502005292;-0.084910374;0.27556769;0.024978641;-0.605226409;-0.056546573;1.6488428;-1.610211733;-1.588623729;-1.044605454;-0.64842837;-0.75670873;0.086075255;1.177777007;1.001476775;-0.410134894;-1.096591909;-0.275053478;-0.127941548;0.251678487;-0.364050735;1.40746933;1.013932746;0.814950145;-1.39770724;-1.202715687;-1.393437829;-1.05727974;-1.119548288;0.006819546;0.975659382;0.357853199
-0.223182138;-0.913228451;-0.96049564;-1.665653074;1.690228171;-1.023323955;-0.439303592;0.600172073;-0.107132035;-1.025738669;-0.516585576;0.168239901;-0.746446289;0.379026224;-0.385561429;-0.048330204;1.531895604;-0.855922408;-0.532577396;-1.196098499;-0.809138893;1.469742464;0.501141835;0.244242232;1.045477029;0.189484895;-1.019030122;-0.207303339;0.783146374;-0.22948402;-0.225633565;0.184503854;0.019163728;0.610427919
-0.239072964;-0.019358722;-1.537677575;-0.954915297;-1.027401347;-0.199612588;0.342530945;-0.138858716;0.975405689;0.801909422;0.982235343;1.512610256;0.400791734;0.975472389;0.559284806;-0.436405676;0.951412323;1.001282103;0.400428059;-0.746006452;-0.226086784;-0.076941316;0.264165481;0.112769509;-0.593407488;1.911639723;1.108639706;0.423951809;1.679220612;0.297717059;1.397332448;0.733396356;-0.741913067;1.150578294
-0.340315283;0.120069196;-0.528432897;0.871329862;-0.935027634;0.973986192;-0.446741504;0.289293817;-0.297801589;1.155504842;0.14725729;2.155638324;0.783058045;0.153913831;0.033896123;1.287280782;0.407771592;-0.398858226;0.393941436;-0.514334901;1.388039485;1.042932592;0.972734225;0.574852374;0.599213565;-0.340319138;0.611491429;-0.318278981;1.634204502;1.206007226;0.171059803;0.18514495;0.710775274;0.583421397
1.316515817;0.472535484;-1.081742221;-1.226919492;1.301708682;-0.922444578;0.295343651;-0.211382262;-0.580615558;-0.292344748;0.849902314;-0.330401266;-0.000433044;-0.821345302;0.0585938;-0.689432816;-1.168088386;0.682971051;-0.088256552;-0.661628602;-0.467960842;0.754646692;-1.357585605;-0.377231826;-1.357312248;-0.517924652;-0.735496263;-0.013891912;-0.730931643;0.053569177;-0.788716586;-0.136454978;-0.284535695;-1.072643555
0.065689658;1.188332292;-0.910204043;-0.614244722;1.492569989;0.088426456;0.409041058;-0.112558922;0.504083948;-0.141223075;0.186079177;0.565942744;1.939638997;0.264824084;1.024135557;0.09821239;-0.467353024;-0.060467939;1.38980424;-1.151955182;0.290138171;1.736881567;0.796336857;0.013168777;-0.175846966;-0.466395218;-0.013974342;0.255943212;0.982210733;1.335187157;0.898302182;0.718979003;0.568881009;-0.75433162
-0.234781657;1.160409618;0.085391961;1.277096125;2.303881202;0.242203197;0.711649458;0.088193503;0.314238255;-0.881904002;-0.191887135;0.41364709;0.067349118;0.915447786;-0.150313979;-1.004598377;-0.627416255;-0.251129043;-0.86772544;0.182067056;0.897644922;1.57648455;0.01597959;0.383185296;-0.829771262;0.104311104;-1.155158573;-0.19483066;-0.11319094;-0.511040725;1.069158384;-0.464056611;-1.537517889;-0.549354982
0.091889515;1.751934055;0.341963218;1.426232584;-0.761915429;-0.131409964;1.094764382;0.009847643;1.249228687;0.680971662;-0.488109711;2.170516879;-0.314639277;1.454651067;1.035537541;1.196116246;1.160505145;-0.325598375;0.63670438;0.097717313;0.612913293;0.568112676;-0.741210433;0.318279081;0.041509015;0.917256336;0.257273452;-0.25967178;2.650982821;-0.310905542;0.991833899;0.368834844;0.813704825;1.227568479
0.457022554;0.997322952;1.216910246;0.523153987;1.047248167;-0.51115772;0.982141698;0.970456176;1.078663635;0.856471222;1.230128703;0.394455355;0.848804519;1.740939661;0.464822767;2.033946775;2.093312471;1.14873895;1.27253486;1.588474154;1.388415166;1.928040347;0.349456702;1.953922979;2.270331537;0.588775721;-0.100317794;0.554294314;0.338188424;0.549403645;1.511122241;0.850470243;2.271712253;2.350361342
0.243482278;0.542279967;0.729320889;-0.034289165;2.104048675;-0.27091272;1.063758233;1.377685875;1.519514018;0.803900346;0.388637025;0.400322783;0.680877286;1.232852226;0.686552037;0.944192031;2.297990547;-0.018404049;0.57456073;0.821418038;0.836804568;1.589989144;0.336559812;0.770646884;2.27853709;1.23241023;1.173659776;0.276201195;0.541211306;0.522236267;0.914844425;0.56480301;1.617632093;2.793351141
0.329747344;1.071544809;0.06362549;0.148836348;0.669780201;1.763798692;1.235725424;1.568243422;0.362726321;-1.497651878;0.909776513;0.850514851;1.043534069;1.635171612;0.525659512;2.556558254;0.633850529;-0.441921286;0.821706525;-0.045380376;1.45778648;0.736773734;2.126329515;1.620070571;1.757965805;0.328445887;-0.893027147;1.093139064;1.217266439;1.590189061;1.013933085;0.298855503;2.631916029;-0.211859948
-2.255686995;-0.947580778;-2.016760329;-0.53635997;-3.103383312;-0.929636769;-0.039932318;-2.87598;-0.049307113;-0.239049604;0.340638785;-0.105280607;1.697677189;-0.92764632;0.790942631;-0.751375167;0.772112148;-0.474953069;0.34291023;-0.048746751;1.255499681;0.112549811;1.199458336;1.692771275;-0.483624448;0.586828087;-0.352677619;-0.082321196;0.332271122;1.135907122;-0.261154126;-0.162585423;-0.611463252;0.573877936
-0.501572245;-0.619418138;0.230302171;-0.079305035;-0.20619269;-0.822730224;-0.603515447;-0.850595128;-2.481502417;-1.055581685;-1.891914048;-0.412333896;0.116940314;-0.655270702;0.28500271;-0.644097337;0.120220301;-1.653110083;-1.569217999;-1.255994487;0.188096864;0.518527473;-0.300495396;-0.244336607;-0.223766774;-2.028689857;-0.850731413;-1.751287982;-0.410261994;0.411455817;-0.851183586;0.562161632;-0.106590975;0.496736106
0.954280852;-0.034648431;-0.049788667;-0.558732574;0.457758441;-0.078045832;1.976597337;0.410999851;0.463938858;1.789566768;0.974512858;-0.682547623;-1.487648651;0.943558979;0.855595803;0.203360916;-0.028142541;0.485494593;0.099837533;0.776587011;-1.111117228;0.197885578;-1.270911369;1.399212915;0.382100208;0.134045968;0.986026753;0.613134877;-0.502491732;-0.686088826;0.749890379;0.762880042;0.30205105;0.244012632
1.984379242;0.940711703;-0.46997184;-1.804888132;-0.027196137;1.717331628;2.74516724;0.454061749;-0.813365319;-0.134385091;-0.491914375;-0.129232776;-1.003377733;-0.33698493;-1.330606222;-0.755912825;-0.278019595;0.355083163;0.565497244;-0.906418654;-1.59879074;-0.508717952;0.515530967;1.055786223;-0.689723735;0.011257552;0.414301144;-0.719444051;-0.284071285;-1.749033924;-0.321579991;-1.619095858;-1.001626438;-0.506132007
-0.451556458;0.450504468;0.443593702;-0.090568732;-1.294124034;-0.123198957;0.384623986;-0.799831445;1.048952121;0.536803984;0.226356724;-0.526716114;-2.056165;0.311161341;1.423108503;2.915024757;0.467185005;-0.006756541;1.576608328;0.060550987;-0.871452546;-1.079641343;-0.945013372;0.578962863;0.790042788;0.837117862;1.327874905;0.633829427;-0.404294497;-1.930958688;0.168593919;1.047896407;2.320584602;0.759616696
0.978791888;-0.162718714;-0.596415707;-0.064545542;0.93697305;0.357697731;1.027338406;0.195920219;-0.348233056;-0.341627493;-1.015073497;-2.22381109;-1.661324785;-1.224047052;-1.219594385;-1.362853169;-1.360767726;-0.207203366;-0.855569575;-1.723380011;-2.040192252;-0.263911394;-1.479425051;0.059627602;-1.137515963;-0.904896131;-0.057585704;-1.283942118;-1.819985288;-0.959670788;-1.53755647;-1.470229819;-1.440293881;-1.033458699
1.557554723;-0.348391743;-0.572024168;1.351179243;1.132716172;-0.663848812;0.737192751;-0.102679334;2.421596411;-0.441523062;1.610507481;0.667337908;-0.072981543;1.065818667;0.151915904;-0.534964087;1.006362968;1.047983236;0.154246567;-0.731932718;0.84263619;1.74847514;-1.064726734;1.485596927;0.481043237;2.329224028;-0.814575877;1.745347655;0.661405922;-0.080093141;0.483051314;0.644343996;0.7009369;0.475602895
0.369319465;-0.478188118;-1.93767256;0.79218743;-0.305782713;1.127778972;-0.911468939;-0.856477499;0.027716836;-0.601274313;0.083350718;1.108583118;0.138693995;1.050498308;0.054661316;0.012556886;-0.159973259;0.346165237;0.853518645;-1.600832804;1.288305395;0.788724225;1.074489408;-0.5159345;-0.507502325;0.12024014;-0.783196035;1.17536196;1.617985916;0.437529664;0.867221484;-0.086657078;-0.244187737;-0.205314578
1.719195152;1.931522424;-0.020568857;0.748136436;1.526857377;0.468618191;-0.08902233;0.560646262;-1.053495378;-1.245225202;-1.383253855;-1.579076593;-0.099000153;-2.063328015;0.601438475;-0.38352222;-1.988261263;0.429565949;0.679649142;-1.584879891;-1.61229557;-0.220439965;-1.190865444;-0.253507194;0.209154311;-0.793252606;-1.491100021;-1.434582184;-1.511937784;0.151127342;-1.686273575;0.09587455;0.24878312;-0.724346669
-1.463014188;-1.035471569;0.448537979;0.214706608;-0.533768699;0.906186749;-0.895601761;-0.745649526;-0.742338349;-0.899058341;-0.579359543;-0.756113436;-1.064394841;-0.373899811;-1.372819724;-0.970722628;-1.454502508;-1.038228198;-1.311040298;-0.20711454;-1.12107562;-1.165386322;-0.039235202;-0.43481998;-0.687431739;-1.047485473;-0.964244168;-0.770817685;-0.656299872;-1.109393136;-1.100836456;-1.116387069;-1.108884296;-2.379819936
-0.969975158;0.901387899;-0.060590112;0.125593552;-0.012161083;0.845325776;0.737328201;0.149631636;0.83880126;-0.007207738;0.383493226;0.817783853;-0.293586706;-0.607826348;-2.644986911;0.026764778;-0.578163944;-1.381926016;-0.469864466;-0.339330171;-0.086450344;0.482795823;0.718581355;0.566248303;-0.703456705;0.353337235;-0.655643934;0.037366615;0.915589496;0.150907249;-0.721349274;-1.764894322;-0.058311732;-1.199838894
-1.202794551;-1.105825855;0.287605453;0.097711421;-1.062672244;0.587747696;-1.22799531;-0.066576291;0.447716179;-0.052045772;-0.819971889;-0.318562553;0.223061043;0.222432603;0.415818575;0.45415866;1.183534502;-0.417798751;-0.085324026;0.108555118;-0.652017885;-0.755902835;1.310575017;0.367451276;0.479629533;0.668291069;-1.024318483;-0.889301065;-0.74222158;0.208502336;0.273098085;0.715306953;0.350770002;1.296361098
-0.621480373;0.486663283;-1.1626597;-2.635791321;0.026055353;-0.221877596;0.168222865;-0.3235444;0.71583047;-1.105291618;-0.866207871;0.916846902;0.540038413;-0.446667531;0.684462509;-0.02510627;0.821232705;-0.22824673;-0.027039296;0.030232513;-1.596991792;-0.214147748;-0.833704962;-0.43999523;0.422302867;0.323313643;-0.537251562;-0.342470541;0.952127857;0.133415282;-0.28761388;0.747811205;0.01181872;1.41913176
0.523552152;-0.056530884;-0.887246142;-1.99713816;0.69555813;0.622822328;-0.911467461;1.261593977;-0.181820316;0.012544326;-0.531696948;1.613644203;0.865922449;1.355790991;0.397847954;0.411870444;0.509394295;0.540656331;-0.544653757;-1.38530687;0.000171484;0.656416263;1.205554343;-0.03459444;1.457748774;-0.440021566;0.003665373;-0.408061286;1.643784979;0.557742614;1.756474233;0.816643757;0.36407657;0.790170995
-1.005213235;1.458405084;2.02756878;0.81548223;-0.507927993;0.970702844;1.063769576;0.424770194;-1.34081193;0.173277428;-0.661603035;-1.008354498;0.516838405;0.067689394;0.098418235;-0.586716049;0.759565205;-1.633602971;0.127747453;1.122574056;-0.423117674;-0.152304785;0.11679901;0.650102504;-0.229569173;-1.365666087;0.106362731;-0.716357859;-0.936105722;0.355953995;0.210215064;-0.215245637;0.075435055;0.66656481
-0.474788833;1.215148071;0.436507085;0.352213592;-0.49157909;0.772428762;-0.007889092;0.876587535;0.68023095;1.393089116;0.485408296;-0.417364234;0.125589738;0.222524243;1.084842348;1.378244257;0.036659033;0.593487582;1.280111465;1.642271804;0.469866966;-0.333416939;0.382970674;0.233754682;1.014884314;0.681636298;1.778359992;0.743632297;0.118157551;0.52084927;-0.1277123;1.34177662;2.333670784;-0.219402318
-0.14016473;-0.072987399;0.527332451;-0.06219951;-0.123199415;2.084163704;0.335787074;0.644905592;-0.247971817;-0.38360166;0.010149894;1.636989243;-0.206290498;1.532517898;0.444450491;-0.666787368;0.381504348;0.175795515;-0.665596696;0.388056136;0.756144267;0.826364077;2.200783614;-0.79102055;-0.228070264;0.395376706;-0.478738305;0.387298918;1.204507683;0.002988282;1.852900496;0.18595321;0.002554404;-0.262665358
-0.027859611;0.121300335;-0.492403939;0.749722564;-0.018880335;0.008356806;-0.40081025;-1.700887466;-1.087884356;-1.00108595;-1.429270965;0.103228663;-0.545172634;-0.291833981;-2.209302348;-0.894531341;-1.635074726;-0.29945818;-0.199175176;-0.038149059;-0.816132603;-1.115505684;0.004856477;-0.880629189;-2.398657241;-1.396805736;0.129068067;-2.045970023;-0.059805374;-0.505983907;0.002321996;-1.87006947;-1.190137895;-2.201628096
1.764756661;0.733806092;1.499507942;-0.094760339;1.295801015;0.738426767;2.000473104;-0.118910789;0.80692393;-0.170996871;-0.009419666;0.952504855;0.216625008;1.688876493;0.577926227;1.748370825;0.91214429;2.564481425;1.09349641;1.181560503;0.809410938;1.520285288;1.023536488;2.572929648;0.518903938;0.976609035;-0.094227185;0.133182684;1.273118384;0.076131268;1.172748367;1.196866136;1.939132693;0.788017282
1.195209598;0.547040816;0.561685574;1.129085327;1.205287832;-0.502154022;0.09381819;0.90919405;1.251856222;1.045264456;0.828271326;0.790273482;-0.24527585;0.647903316;1.044088378;0.587532102;1.078187994;0.252071399;-0.694237295;-0.310952622;0.469008246;1.068000734;-0.152872884;-0.280222717;0.616481153;1.766956815;0.943153044;0.813667345;0.712653918;0.215672646;-0.288754346;1.099173208;0.506562743;1.042359582
1.312792849;0.850228275;1.018095736;0.526586247;0.55059387;0.799259269;0.611851093;0.80327;-0.93772729;0.144485413;0.253286548;-0.671002167;0.017925277;1.374413129;-1.480035591;0.075178546;1.178423344;0.513061389;0.072368909;0.650364112;-0.009852225;-0.52469083;-0.743209;0.418547907;0.926709797;-1.092653124;-0.45715454;-0.364640897;0.003022001;-0.109249131;0.52767754;-1.153833276;1.158133006;1.004827062
-0.668582917;-0.428110523;-0.284982749;0.468998912;-0.403036523;1.835085995;0.183700195;-0.308020847;0.303146291;-0.085519496;-1.004857793;-0.384286201;-0.712071472;-0.769257476;0.418103544;0.975884816;1.498721138;-0.150108608;-0.192839921;0.414927107;-0.58388246;-0.5345268;-0.50842822;0.248232622;-0.159915856;-0.020562282;0.188741659;0.012001878;-0.741291644;-0.175053944;-0.940246374;0.432277309;0.542840039;0.499445837
2.14817434;0.852747036;1.406658846;0.590787597;2.038579425;1.335345318;0.001129944;0.534879387;-1.098595287;-1.502837032;-0.858585988;-0.118143977;1.329681954;0.834467997;0.9271677;-0.585925766;1.170606068;0.353070355;-0.655123782;0.52989562;0.481071427;0.223274715;-0.39891935;0.839618593;0.814036402;-1.712345131;-1.617653631;-1.053883527;0.099640184;1.218725169;-0.01503735;0.380587368;-0.202490141;1.40117775
0.475683783;-0.651212754;-0.880313964;0.240296216;-0.6956859;-0.314035329;-0.053357218;-0.471825537;0.146578535;0.785403984;-0.565336891;-1.147432706;-1.385449635;-1.457571735;-0.370599871;0.103472161;0.393449042;0.227547517;-0.779234538;-1.427793076;0.020626541;-0.977222161;-1.853695981;-0.986434886;-0.53775351;-0.072843417;1.011296169;-0.221107217;-1.524867056;-1.389563361;-0.967485566;-0.109400936;-0.91192587;0.700919634
-0.678838496;-1.495781579;-0.397914932;-3.051594027;-0.192313802;-0.935761118;-2.471242923;-1.561110053;-0.828933585;-1.505098279;1.07466239;-0.395545996;-0.749806283;-1.228798994;0.152080618;-0.021956684;-0.107976311;-0.336106683;-0.302267298;0.418887692;-1.102075138;0.821170435;0.365928263;-0.135835024;0.038554045;-0.492913066;-1.787507769;1.126699189;-0.329584999;-0.805312759;-0.889718539;-0.494096652;-0.695496824;-0.112316288
1.067863803;1.309978064;-0.060231768;0.669914797;1.156732004;0.2309419;-1.098522428;0.699256994;0.913743031;0.664187507;-0.510632537;-0.569488522;-1.520416023;-1.29215382;-0.290962832;-0.549912621;-1.203176899;1.155213832;1.245707839;1.048586329;-0.392211352;-0.391619422;-1.037988228;-1.833172194;0.504172296;1.45907826;1.498823814;-0.667112545;-1.094435221;-0.719939544;-1.711414186;-1.172323597;-0.642616486;-1.43470384
-0.19490172;-0.05394263;-0.831552933;1.322377774;1.326073377;1.125044501;-0.34378214;1.258106392;0.456363444;-0.298470243;-0.723650251;1.048843055;0.712243793;0.901258037;1.273451707;0.191845048;0.493289427;-1.018533488;0.247017536;0.196269077;-0.128627316;0.087615309;0.348848213;-0.679964866;1.530566383;-0.332271655;0.274910397;-0.759080731;0.582742839;-0.266107375;1.286089351;2.039956382;0.449076611;0.482656156
-0.100086917;0.702663483;0.272211937;0.747186033;-1.439496297;-1.982027377;-1.076731792;0.498929399;-0.641300255;-0.486616949;0.083476966;-1.423671868;-1.051022201;-1.697837554;0.369617934;0.414105494;-0.062355457;-0.639106264;0.188364221;0.943012017;-0.42072782;-2.221653452;-2.048830125;0.041145731;0.632960321;-0.151071589;-0.599369697;0.09815904;-1.590504277;-0.473918031;-1.75345377;1.048816826;0.212414885;0.710156534
-1.116211243;-1.537587645;-1.022729012;-1.413964669;0.330983226;-1.445824799;-1.933184318;-0.316758642;-1.477529064;0.23395375;-2.035199365;-0.015925151;0.046471174;-0.28407497;1.739053909;0.826477999;1.416018171;-0.665264932;-1.207518213;-1.069738107;-1.069846224;0.352335604;-0.355681495;-0.353418876;0.938266386;-1.296091593;0.294613116;-1.598064156;-0.913709977;0.379557503;-0.614928181;1.424123637;1.095099336;1.318361166
-0.947756246;-0.280186582;0.33748885;-1.796950315;-0.22085077;0.850517979;-0.702630007;0.328298001;1.047885364;-1.27441669;-0.437705513;-1.918423389;0.547313735;-1.020714842;-0.259492852;-1.025002251;-0.980182115;-0.597612355;1.042232343;-0.437862401;-0.680681609;0.037147204;0.581489119;-0.062389565;0.92114861;0.201581838;-1.383121125;-0.21717217;-1.176252311;0.25323679;-1.529080882;-0.190927786;-0.520421745;-0.222765963
-0.568999884;0.633079607;-0.96281891;0.84692379;0.222484114;0.898817573;-0.167919012;1.153115652;1.077000604;0.530518431;0.948761255;0.850396293;0.828837554;-0.162482242;0.272294169;0.26034677;-0.862598866;1.938487378;1.142046954;-0.55591468;1.075222049;0.863300935;0.443802007;-0.193292894;0.68010711;1.42873789;0.955069201;0.839215999;0.662669075;0.222122433;-0.844879886;-0.564216776;0.458954665;-1.017056524
-3.283283933;-1.346162302;-1.088683064;-1.168344259;0.059527079;-0.049929598;-0.884158769;-2.740971961;-1.559154029;-0.334294604;-0.749720703;-1.278621506;-0.779378737;-0.579766918;0.977929396;-0.131804235;-0.673197442;-3.299519916;-0.961655959;-1.090931716;-1.436874566;-1.098495271;-1.406642862;-0.421376149;-2.001379428;-1.239526804;-0.516148935;-0.890938502;-1.328200944;-0.913698589;-1.277543215;0.24630353;0.024171393;-0.755678328
0.452940012;1.042802205;-0.390232473;-0.996079221;0.529669278;0.250440656;0.331168039;2.240963453;1.203587743;0.253524925;0.8560147;1.933050831;-0.890141791;1.700374711;1.005604349;0.836836275;-0.177838236;0.489829324;1.114894802;-0.806889421;-0.924585139;0.543326673;-0.302515617;0.952077714;2.866933105;1.067459945;0.563816009;1.026678744;1.27858282;-0.3753151;1.678754333;1.127619843;1.019994963;0.945740477
-0.484501524;0.542431727;1.124506867;-0.135809914;-0.879872912;0.429879374;-1.194193913;-0.09944126;0.684304186;-1.928586519;0.753342157;0.099124094;-0.968608847;0.306820636;-0.159927588;0.255759177;-0.667419837;0.245524543;-0.284464977;-0.051094674;-0.416761867;-0.423713718;-1.07497644;-1.084675335;-0.761147615;0.411778298;-1.919286101;1.261991972;0.446277507;-0.045467418;-0.071726704;-0.416295541;0.588132949;-0.975838984
-1.323529153;-0.339522143;-0.312680065;0.787854717;0.444700842;0.28032006;-0.061667988;1.000186253;0.929390523;0.037583907;-0.339068161;-0.024463455;0.238020902;0.053034219;-0.492641893;-0.127656596;1.668211683;-0.821056304;0.693244141;0.67702092;0.412434195;0.11882505;-0.280843198;0.122742902;0.360655868;0.688123546;-0.200890458;-0.446173182;0.728619803;-0.667033762;-0.316410939;-0.726061062;0.268376195;1.139232339
0.375019176;0.555022362;0.723749804;-0.636550618;-0.724392358;0.059387814;2.418179504;-1.563311572;0.546073341;2.553391371;1.898098604;0.406659015;1.432681778;1.156328902;-0.095002008;0.901622532;1.12958159;1.541991085;1.695382954;1.118254068;1.091234964;-0.018548847;1.747189061;1.768810955;0.197944088;-0.091260059;2.344109588;1.762794641;0.430354862;0.979661871;1.786750761;0.367515126;0.44495851;0.954426397
0.315989009;0.221565464;0.519817575;-0.176124562;1.347399195;-0.654566784;-1.285092381;-1.142715945;-0.546491172;1.416885015;1.021799768;0.29861732;-0.214663693;-1.276579313;1.049353092;0.523462101;0.780821885;-0.756440198;0.226216802;0.02137591;-1.072417887;-0.574347675;-1.744582841;-0.586847981;-0.331175844;-0.308745069;0.948499509;0.804976886;0.427181403;-0.014775134;-1.476075248;0.96325352;0.195193929;0.641960379
1.077713333;1.943906958;1.093036632;1.905728956;2.105060413;0.47355591;1.816699072;0.711757754;0.357766556;0.473863939;-0.881131874;-0.802343264;0.07224441;0.335300609;0.297959935;-0.637433623;1.806290573;1.681426632;-0.27316588;0.161566205;0.733593202;1.397909057;-0.172641263;1.212256556;0.634235482;0.86275413;0.234026644;-0.716600145;-0.804876101;0.308657408;0.042365377;1.00419248;-0.234800519;1.058876811
-1.85595869;-1.12944983;-2.196810224;-0.198369061;-1.135975884;-0.940066458;-0.308678229;-0.528412897;-1.48766023;-1.003868766;-1.185016233;0.744530983;-0.104747203;0.416880326;-0.692186598;-0.380836366;-0.0624249;-2.156298425;-1.381022809;-2.4176872;-0.658973276;-1.044617746;-1.218461601;1.805227136;-0.018433682;-0.884974383;-0.788066556;-0.747173587;0.401706363;-0.276033956;0.247052881;-0.747324222;-0.651749717;-0.184819724
2.130742307;0.967058869;0.317051766;0.149990256;1.045096107;-0.269185186;0.83628532;0.23925392;-1.065978348;-0.051312644;-0.242048435;-0.05374921;0.580633172;-1.02579028;0.374252387;-0.174884201;0.561690401;0.976837246;-0.699588998;-1.388916979;0.679012767;0.620790163;0.080763634;-0.97347811;-0.881257614;-1.007359992;-0.419075736;-0.3470599;-0.007903068;0.290942485;-1.110426362;0.350159967;-0.573262643;-0.251942047
-1.117378382;0.014423203;-0.947489847;0.086824604;0.131068759;-0.632465533;-0.497713605;-0.339166375;-0.682253204;0.323842485;1.646684843;-0.184469473;-0.006351271;-1.046327568;-0.334546399;0.446833225;-0.320442979;-0.264273254;0.119527567;-0.666241605;-0.258531382;1.052170798;-0.705022616;0.062075932;-0.496016409;-0.786128621;0.323592862;1.612205314;0.084215841;-0.23421444;-1.388672943;-0.895407624;-0.247137196;-0.826207817
